user_id,anime_id,rating
40364,28223,8
64690,30919,6
34687,466,5
47372,5081,7
7219,10568,6
13569,29129,8
62332,32542,7
43652,1566,8
20413,918,10
70829,7311,10
4377,7593,9
27351,20931,6
37418,10213,9
854,1726,6
13086,8675,10
18578,934,7
20900,157,7
45071,10209,7
40482,467,9
24437,2385,7
1838,8277,9
35643,16518,9
52550,356,8
17931,20939,7
52011,3508,7
35673,6547,8
22894,9181,6
19963,7054,8
68349,28621,7
35685,32526,7
47229,8440,6
55210,5680,7
56084,2034,9
73272,904,9
3127,4618,8
11549,4026,7
21100,936,6
61916,192,8
52970,7711,6
2165,22199,5
6895,8074,8
15557,4224,9
63323,24833,7
51495,523,7
52477,1364,9
57284,21881,8
65836,20047,4
3029,22147,10
37243,34103,9
72088,3457,4
69001,1579,10
37814,834,10
28387,2251,9
37816,527,10
63502,24833,9
18257,1818,7
27529,509,10
56716,30831,8
56356,10711,8
49785,9734,6
34438,594,7
60257,1689,9
26475,19,9
2922,9736,9
60735,1806,6
37550,21105,9
73378,27525,8
68388,11759,9
65836,4452,4
42479,4898,7
12825,6205,6
30248,6802,7
7781,1570,7
25061,121,8
28959,4795,3
24180,4382,2
37836,20159,8
11877,10110,8
36310,6880,6
6082,10389,10
36916,1313,7
52321,5356,8
7345,3731,5
40996,6129,7
45248,10087,8
7139,3588,8
34796,5427,7
17232,30,8
62040,21743,8
55590,226,10
1798,181,7
12825,881,6
59313,1728,7
24189,10793,10
271,2899,7
69893,9041,6
28922,16498,9
45206,133,6
20761,1965,7
50592,3420,7
18257,15809,7
10389,249,5
36111,21881,9
46527,13221,7
65836,1910,9
38997,10521,10
65645,6347,9
24455,9989,8
23650,10798,8
26994,26055,7
5010,6946,7
56738,459,7
27229,936,9
47627,205,9
68514,22535,8
34631,1576,7
48459,6324,6
55236,4722,9
40364,12031,8
22455,10766,8
23532,6547,10
48288,2001,10
37471,30503,9
32612,226,10
57674,71,7
44375,8426,7
71947,10162,9
11536,30127,8
52970,19489,8
16091,481,8
46595,227,7
25061,1726,10
53888,15775,8
58771,8668,8
57936,1689,10
40482,28907,8
3350,18679,10
16410,93,7
67547,8100,7
30777,8408,10
7367,272,7
3388,19163,9
49591,299,8
36620,30,10
55012,249,7
32185,1195,7
69300,28677,9
45543,98,9
44005,11111,6
32618,11061,8
70794,15451,7
67844,237,8
2623,2961,7
3127,1691,8
70687,30123,6
16657,889,9
6065,892,9
53255,1571,8
45386,6941,9
30782,225,10
36823,199,10
6294,226,9
10590,392,8
20663,17743,6
2024,20021,6
54131,3992,6
24849,431,10
22255,2476,7
55407,430,10
54079,4789,10
67269,50,7
67224,12293,7
61150,419,5
54910,3326,7
40094,6862,8
15726,8917,8
4649,10464,9
26994,22689,5
1690,895,6
25961,31,8
41557,32,9
2012,4975,10
72630,21511,7
34383,1571,8
41565,15771,7
31560,10793,8
10552,5205,8
47799,1,9
17931,18897,9
32347,14353,9
48293,199,9
32449,8424,9
56519,355,9
33000,6007,8
27861,1239,6
52969,270,8
7219,1361,9
59741,267,6
18673,18753,10
40674,10536,7
68049,527,7
7769,1498,7
17663,24765,8
27229,12175,6
24946,298,8
31567,5680,8
41688,895,6
10552,1,10
69930,31240,9
16322,1575,10
61743,21561,8
5120,355,9
31439,12189,10
10909,442,5
71854,22147,6
34397,2685,10
4583,13759,9
46925,2890,8
63044,30276,10
34851,11771,6
40688,245,8
33747,31478,7
4377,10067,8
19437,2993,8
57660,48,10
65351,5258,8
54688,10161,9
20829,28223,10
58171,6707,8
31089,10719,8
45543,21681,8
7812,419,10
38745,24703,9
43077,513,8
41575,22147,7
19052,47,9
19437,18245,9
41100,192,8
4302,10717,8
2933,269,9
66952,10721,8
33000,9989,10
54131,27,4
47282,5081,9
3029,25159,8
46150,1212,7
39137,5530,5
14457,250,8
50569,1015,7
12033,2167,8
44029,384,9
44113,853,8
56898,281,6
25872,4155,9
68514,3470,9
67689,573,8
49769,4814,10
13740,11737,7
47372,936,8
38804,9513,6
59808,1535,9
63655,5958,8
18454,2961,6
67844,8740,7
55769,18465,8
14476,2006,5
19502,10067,7
31297,31080,8
11536,7904,8
60128,4081,10
36388,8086,8
492,5940,5
11684,12293,7
42999,2966,10
56117,1563,8
7365,1869,7
64664,14467,9
7345,5460,7
65836,30524,5
43399,27899,9
29627,8861,6
47229,23273,7
40834,572,8
31124,5667,7
31316,487,6
13569,6324,9
28164,9088,8
68349,141,5
30541,392,9
34687,22199,10
39198,390,7
69496,9515,7
7816,9750,7
52197,9000,7
19794,14345,7
48841,1535,9
26459,1535,8
40273,10647,7
64664,16706,8
18640,20651,10
43022,269,7
53578,576,6
64690,5081,10
53370,6372,7
39976,4059,10
50337,853,10
24274,9379,8
5309,1043,7
55791,31478,9
18600,12189,9
60638,8634,10
62474,11757,9
53784,1566,9
41019,54,6
35635,8995,8
51025,5258,9
24399,4224,10
20413,139,10
40883,23725,8
14338,20787,8
28911,5682,9
42457,7088,8
16142,4910,8
21100,2472,6
51466,10087,10
47282,14833,6
3399,551,9
67547,6408,7
41449,20689,8
28954,10260,6
26398,1292,10
9635,5081,7
65146,5204,8
43652,5040,7
30207,23199,8
61582,1817,6
51921,4059,8
642,2159,10
22894,8841,8
34816,29785,8
72954,11597,5
38348,10588,7
50273,67,10
56313,5772,8
42614,20,9
42614,1535,10
67547,10800,8
24877,2001,9
59175,67,9
55737,18295,8
51965,5204,6
12754,5530,9
37332,22199,6
40273,7337,5
18021,31636,6
14476,4181,7
66952,30123,8
46129,19191,8
3940,14075,7
4696,8861,6
12992,19391,7
34742,9919,7
70693,12175,8
20761,894,5
48993,3654,7
69001,1562,8
43652,23277,8
53716,5630,8
28631,30205,8
33474,27787,8
65836,1280,5
11283,7596,7
51562,1958,8
7468,6586,9
15852,2581,8
49149,940,7
49785,4898,8
37493,28249,7
11536,721,8
6356,25681,7
11925,4224,10
66199,5081,9
44508,20159,7
61150,1844,6
71529,149,6
39590,6512,7
11243,23281,8
41126,14227,8
58674,1686,8
41644,2167,7
65836,2874,5
23741,9756,9
14476,452,6
54010,4722,6
63488,11266,8
44115,431,10
56590,28791,6
23170,22319,8
65885,21473,5
66936,6166,8
12033,7311,10
28259,396,9
16266,1818,9
3115,3731,6
9129,9756,10
3500,13767,6
41969,8769,7
1306,13663,10
53423,5341,9
55526,355,10
24239,114,8
11483,317,10
9635,11887,9
48459,23233,6
45636,249,9
10307,779,7
59224,68,8
61914,11597,8
57309,9790,6
14476,894,6
37836,6880,7
19207,10083,7
5189,2324,6
44815,10620,10
17692,26055,9
17752,790,7
19207,58,9
2466,8129,10
12305,1358,6
5565,2001,3
20552,1887,4
20552,4181,10
17160,529,8
63745,31043,9
56560,3457,8
34357,1292,6
41458,20057,8
3521,8841,8
56192,26023,7
19059,12967,8
22613,15043,6
2688,21775,4
28663,1726,9
69141,1004,10
52795,5152,6
4742,4059,9
7345,5630,8
57500,174,6
47995,11815,6
41449,10620,10
2861,15051,9
9635,9201,9
41874,1195,7
28298,2167,6
60994,8795,8
49380,1,9
68514,5341,10
59774,4483,9
32548,18689,8
44739,11491,7
7504,9515,7
771,18099,5
29686,145,7
68349,23847,7
67844,10805,7
32124,22101,8
16410,874,9
34796,29703,7
68944,31143,10
51080,22319,9
71300,558,8
71854,27631,7
23488,7902,8
51921,8074,4
28294,3457,8
73272,198,6
52932,18679,7
58143,4660,6
45386,523,10
50971,4789,10
34467,44,9
37182,1023,8
46892,10396,7
73158,2963,9
67671,877,9
59430,5300,9
73215,14349,9
58771,7017,7
45071,22101,8
57424,13759,10
60778,317,9
3092,11737,7
26619,20159,7
10112,30307,8
7365,8074,7
72427,14719,9
39254,33222,9
14924,20853,10
61743,21863,7
44488,3784,10
28426,2966,6
24180,14511,10
7340,2793,8
10615,1204,7
48293,1535,9
40257,903,8
771,7724,8
39277,1195,6
58880,23273,8
72035,23383,7
25143,210,10
14389,17247,7
32155,10080,8
52011,4689,5
16657,2490,7
28264,80,8
7345,10796,4
4649,29786,7
38216,1535,8
3771,14397,10
47799,2472,7
61150,198,6
38899,16894,9
64432,27655,8
42559,15583,8
61299,1239,9
10863,5039,6
42306,28713,6
10615,1535,9
17493,15225,8
56590,4177,6
67180,532,9
73272,4983,9
18964,6547,9
10549,387,10
57749,591,8
59876,14289,7
67737,4181,10
66641,3652,9
39254,5039,10
47372,6574,6
17088,5909,5
4690,4884,9
38804,8915,6
65992,9919,10
28458,2025,8
65836,17259,5
42276,532,7
14041,22319,10
35838,6030,8
53123,3085,7
26021,18277,6
6822,3624,10
61111,1257,6
57662,247,8
53423,6401,8
54131,10218,9
33000,22319,10
52501,22135,10
38348,565,8
6216,10793,9
38316,11013,8
50923,3420,9
228,23321,9
71529,17513,8
12334,150,8
57957,934,7
60364,1210,10
3127,6676,7
57674,32491,8
59774,1039,7
6360,4786,8
29885,14837,8
29885,330,9
34796,21521,7
67844,5152,8
2623,10087,10
22254,5341,10
69664,10067,10
16193,6045,5
57284,30,10
58277,72,7
68071,5081,8
7564,30,8
51572,10162,10
43640,3091,8
24849,984,7
3552,4224,9
29686,1498,4
69893,9253,9
65156,4059,8
66350,6512,9
57424,6682,6
68690,889,9
39480,10790,8
65146,2034,7
42197,2001,9
29885,15451,7
61,20,7
29068,9074,8
15909,19429,6
53225,4896,6
17088,442,8
69796,849,7
40044,122,8
24453,11751,8
31588,25859,7
23650,2927,6
56523,355,5
71061,16592,10
24849,941,8
65394,23755,8
21856,11633,8
60240,8740,10
65156,27,8
27983,6512,8
70470,30,10
58771,5262,9
57187,15199,7
27460,8440,7
45071,28297,9
42405,11771,7
54030,457,9
7219,14741,6
19963,1604,10
12825,2789,3
50404,899,6
41311,19163,9
24887,572,2
48499,23385,7
2738,73,7
27876,18465,10
58816,6512,7
43137,136,10
32567,6377,8
16657,1212,8
58771,2605,9
70839,8074,5
24399,7674,8
30832,16498,8
40967,523,9
10523,4898,9
15557,5507,8
50035,477,7
7221,8074,6
3151,21339,8
63044,28927,9
23292,5356,9
45722,8630,10
40607,19815,7
45010,2904,10
54050,256,10
68621,269,8
7634,6,6
49591,98,9
13569,31798,10
59741,245,8
12709,30,8
26062,440,7
47282,5762,7
44680,11617,8
47799,1859,6
57410,4744,8
10523,813,8
19920,407,9
59439,10380,5
51562,427,5
67547,11981,10
2986,10578,10
43875,17247,7
43875,7311,10
7390,22,8
43259,11783,7
27754,11499,7
41334,12149,8
45010,20853,6
61516,6045,7
27351,13939,7
65836,1004,7
49591,996,6
5309,227,8
6302,1575,10
70793,15051,8
16721,7054,10
10615,2449,9
49785,8525,7
32731,8407,9
49420,3091,9
7345,18507,4
1861,5114,10
35635,8074,7
67193,2167,10
15065,15117,7
70470,226,8
33891,32,9
61909,9253,10
54542,269,9
35066,29317,7
68125,193,4
73419,371,8
60559,20,8
23727,28223,9
65156,323,7
60128,8841,7
49495,5,8
17990,16918,5
29132,6347,9
45271,18495,9
64899,19221,5
61306,454,5
56519,1889,9
2623,550,9
58816,119,8
31731,900,10
31472,1564,7
51080,21105,9
49786,3604,7
21786,10638,10
63917,16498,8
1306,14921,9
72646,6867,9
65107,11757,9
57522,821,6
51921,9330,4
52321,2217,4
38882,934,8
35635,263,9
32155,481,6
2820,16498,9
60310,10897,8
25369,226,10
18600,1430,9
72109,2193,7
226,10079,8
38784,23283,9
22911,368,8
73308,7592,8
60201,28391,7
68388,19703,9
19560,7674,10
71862,20709,7
72646,5342,7
31240,7662,8
12930,886,7
51965,17082,7
43077,2236,7
37418,2159,7
30248,18857,7
22894,849,9
42306,9367,8
34851,10491,7
69214,1606,9
28953,12059,4
829,20,6
10557,3080,6
65836,11869,5
49149,811,6
73272,3927,7
31430,23251,9
40044,9465,7
15290,269,6
17765,2596,9
60240,138,9
39170,8675,8
12033,14397,9
44516,2385,7
13034,5781,9
12033,12355,9
3427,25731,8
13691,6880,9
57956,3121,10
24274,17082,7
23727,257,6
2912,14199,8
72731,30276,10
34397,789,8
27756,29067,5
48293,4473,9
39912,5667,6
6216,8516,8
10523,9314,9
37919,11757,6
26892,4835,9
6035,696,8
17172,71,8
18257,22763,7
71508,12015,8
12930,141,7
15018,10083,7
47659,117,7
27927,11061,9
40966,23283,10
66373,5028,6
38804,1594,6
52550,62,7
21146,13655,5
52795,2866,4
48841,2167,6
53888,3588,9
38804,6772,6
2012,121,7
40273,578,8
63323,8769,5
30782,19769,7
26629,2904,7
55595,12189,7
41557,11123,6
24815,3457,7
67641,4535,9
28954,16668,8
57936,790,8
58662,2034,8
23837,249,8
10211,467,8
35371,26085,8
64759,136,7
22011,1036,9
28962,195,7
7219,5355,10
67942,934,10
24129,16870,10
12601,11531,9
58145,196,7
70926,29786,8
15306,1747,9
28043,30991,8
4838,226,7
3839,19,9
610,4835,8
38672,25389,9
3902,11633,9
46533,2392,8
24180,3958,7
50337,523,7
53123,6347,6
56069,6547,10
55602,6862,8
37418,24439,7
54926,3092,10
23297,226,2
67269,22535,10
56590,2201,7
50971,189,9
43640,6115,8
41522,9347,9
29036,21085,8
23020,3221,7
39137,5081,7
56855,10920,8
8494,28999,7
7345,1165,6
16440,19251,7
10496,4720,8
17752,31580,5
51562,1678,10
49785,5233,5
54053,818,7
59313,467,8
4683,18277,9
64196,23273,10
9479,27787,6
55356,226,10
11502,168,9
38348,2498,8
37243,2899,5
57662,442,9
15072,18507,7
26234,16498,9
53888,513,8
42560,21405,9
37746,5262,9
41564,123,10
67737,8675,8
13920,30831,8
55852,2605,9
3092,779,10
45206,5277,7
53372,1726,8
43652,28297,7
65836,1284,6
17172,3588,9
11549,1118,6
42321,486,9
21100,1535,9
6065,1861,9
21782,26055,10
10075,8074,8
29405,11433,7
15909,16934,8
1184,2966,8
57309,10620,8
58637,1369,10
239,11771,10
32845,853,9
39638,2025,8
46029,2130,10
52970,11757,6
71107,26243,8
48499,150,9
58662,2963,7
32731,4181,10
66936,14227,9
58399,1722,9
44012,516,10
51306,32,10
16389,6137,10
4194,7674,10
18223,7674,10
52195,18153,7
37243,21033,5
22880,990,7
66952,14813,8
17572,3166,6
32185,11341,7
45206,9074,8
70687,12355,8
39119,5112,5
49420,358,8
66952,9379,7
70321,10711,2
60994,2787,7
32731,8063,10
35687,624,7
11011,304,5
35635,249,8
42321,11021,7
71947,24833,8
25635,834,8
43640,9675,7
40273,14669,8
737,11759,7
59540,1726,8
2012,2167,10
61816,15039,9
59215,71,10
14620,9756,10
57605,2962,8
51562,673,10
35635,10588,8
54608,120,8
1306,5079,10
64225,45,7
49786,6548,8
12754,16918,10
35280,19099,7
45271,19163,9
17980,8630,8
18673,4898,10
63658,6682,7
56590,24451,7
61150,1440,7
3846,32013,8
28343,267,8
15890,5530,5
70506,9117,9
3500,9926,9
58171,5081,7
46527,1132,10
13920,28497,8
23977,8425,9
58662,576,5
34796,32828,7
59540,411,9
25732,962,8
72115,24629,8
50746,1609,8
51562,905,6
67595,1535,10
15726,4224,7
52011,11487,5
72731,6547,7
49591,534,10
17088,31442,7
41575,59,9
57500,1498,6
24751,30,9
11352,6666,7
30572,5690,10
70742,22433,8
31439,21405,10
61384,2251,9
34397,11665,9
67737,1313,8
24488,27,9
67888,2472,8
59317,517,10
1798,7769,8
40996,1732,7
14476,13201,6
37332,8525,7
62332,223,8
69609,710,6
72646,183,8
36716,23209,10
47372,25397,7
65311,269,7
60128,3086,8
2820,28351,8
42321,2025,8
18882,4224,8
10194,30415,10
60085,199,10
68278,1,10
15065,31964,8
41449,32281,10
31365,7592,8
32507,4282,8
52049,2904,9
9472,12189,9
37985,899,6
41177,1689,6
10307,853,8
50569,5356,8
40044,23281,7
9963,5681,8
53123,1738,8
60295,1482,7
72558,6547,8
34546,541,8
70793,5958,7
9472,121,9
25873,2238,10
38470,5060,10
40607,270,8
56560,597,7
36916,552,9
38348,31181,8
60128,2216,6
8919,23251,8
45738,11111,8
16142,4970,7
11935,18671,9
12592,9355,7
11877,14765,10
41896,13141,9
45722,1639,10
50337,430,8
55210,334,8
41212,227,5
23043,1818,6
54452,20431,8
7504,4094,8
33153,12531,10
55234,5505,7
59531,1991,6
7345,5681,9
33909,18277,8
37990,4898,9
51495,2580,8
6771,18393,8
6969,8115,9
40760,1719,7
39553,11757,9
52795,11737,3
59224,15451,9
57522,185,10
70863,1,10
17232,120,8
45071,9790,9
66708,2385,5
6969,23311,8
16410,6922,8
6381,4107,8
34796,1538,8
6214,596,7
28856,1195,10
65836,47,6
32449,18247,6
51495,4246,7
60379,5,8
55356,2593,10
28697,777,6
28954,16067,8
34653,15809,8
63140,21405,8
57038,9539,8
57892,431,8
32449,14813,8
47961,6153,8
19724,7311,10
1861,5258,9
72456,9919,8
26234,14741,7
35635,356,7
38858,11597,9
10615,8424,7
19963,28619,7
24053,855,8
71456,77,8
31863,2236,8
46359,457,10
46129,376,4
14476,882,7
1959,15565,4
71854,14719,8
35685,31859,9
17887,28825,9
24751,14653,8
56738,7088,6
3566,6500,10
61582,53,9
3771,23283,9
57484,400,8
28426,3702,6
51572,24855,8
4742,6594,9
71046,20785,8
65205,10161,9
28619,11319,7
4648,2034,9
14974,4181,8
64354,11499,9
6822,2418,9
13046,14719,9
65836,1457,7
17887,21681,8
59313,2966,8
51414,2298,7
61299,6361,6
24167,29325,6
66348,512,9
5010,405,6
56590,133,7
16516,16662,9
24387,4672,9
59457,16,7
49769,6675,9
51965,1519,8
1184,18671,7
18578,23273,10
22894,10716,8
51965,2508,7
17604,6746,9
66350,846,9
24946,10083,9
6381,405,4
28298,12113,7
26384,1535,8
24849,2606,9
66652,23289,8
17887,14283,8
10194,27831,10
56590,17651,7
10496,19151,7
7708,535,10
30207,21473,7
48103,16498,10
28631,31442,8
12601,1575,9
56560,1030,10
7345,595,6
22279,11499,7
32155,15809,5
41177,14513,8
22613,17535,6
31518,11617,9
7468,9253,9
55236,3389,7
47056,7662,10
28697,31223,2
19003,11179,8
34711,10076,5
27756,18507,5
20791,3588,7
73419,233,10
29092,8861,3
43563,6682,7
32163,19815,9
71947,10620,8
24656,523,9
14389,24913,8
27672,431,6
446,16518,6
66348,789,10
37418,15,8
67833,7193,9
12226,18277,10
19052,17265,8
7345,19647,9
41449,2904,8
52195,704,6
56738,4382,7
50348,523,10
20132,15197,9
27124,8795,9
58662,759,8
21786,22729,9
49786,10049,9
446,15377,7
4161,22,7
69675,11319,9
42462,15809,10
67956,73,8
63906,777,9
64225,969,7
47799,435,7
30782,7059,10
7816,19163,7
54037,33,10
39137,133,4
27754,59,4
28426,20431,7
68614,969,9
56117,27899,9
64636,3229,7
40257,24231,9
62693,5680,10
54602,2961,5
58748,164,10
23330,431,9
62332,33,8
11536,20785,9
57710,830,8
12754,19163,7
70666,28223,8
30452,7791,9
9178,164,9
18964,7311,8
57410,25157,8
22118,8525,7
29885,23233,8
69212,59,7
54879,26,9
24946,3785,10
18719,11179,8
18768,1698,8
46359,2508,8
65836,2346,6
46129,7902,5
5565,226,8
3029,8675,10
14088,6880,9
60967,9253,10
20951,3588,8
49051,245,8
55845,10719,7
36513,437,10
69342,16904,9
60310,15315,4
32677,13759,10
52241,3901,10
47082,886,7
23579,4835,7
49656,32051,6
22455,31636,7
28631,470,8
59531,528,10
10211,6880,7
62693,18523,6
60364,10191,6
4053,24415,8
43640,17641,8
3127,20221,8
22281,16782,7
17160,1699,9
9524,9675,10
41575,384,5
45071,32313,6
4161,23233,6
23020,6572,8
53116,27821,9
51414,877,9
11536,7427,5
19437,13601,9
51562,21177,7
28426,10418,5
32185,16782,9
7345,29513,6
68861,23277,10
32507,25781,7
71854,4155,8
41607,6884,6
34546,740,8
50404,2962,7
59996,20267,8
50460,846,5
59996,7465,7
64354,24687,9
51486,2904,10
3836,13161,9
23925,248,10
7816,32696,8
13034,1829,8
38804,11617,6
59531,2304,6
63428,12445,8
50404,696,9
39553,10447,8
271,31318,8
53116,10079,7
5010,10083,9
59175,517,6
23899,20,8
46192,8100,7
3127,990,7
31297,44,10
1861,412,7
59743,4999,8
43652,801,7
30782,2131,8
73308,3549,8
56568,3588,8
66936,391,8
11352,597,8
72427,790,10
11352,2404,9
7789,8861,8
19920,2398,9
11536,10156,8
69319,12189,8
57660,1840,10
15200,2581,7
44680,10568,9
23020,249,9
3485,967,10
9963,32268,9
5168,320,7
57330,15775,6
35685,14353,8
22455,13659,6
5668,2418,7
72724,5681,6
26991,2986,8
26653,442,5
33612,6444,7
45010,878,10
63125,2963,6
65872,969,8
30385,553,7
58349,2424,8
28309,14199,7
25583,13429,8
47745,4026,7
23727,10490,9
24632,1558,4
26234,3230,7
19724,10604,7
57662,2889,7
69372,31389,7
33137,9989,6
46129,3602,5
32567,440,10
39254,16524,8
34711,210,8
37529,19369,7
10398,14749,6
72501,15809,7
10194,29758,5
46645,6547,9
49786,1686,8
23020,655,7
64836,12355,8
5299,102,7
65868,2236,7
12497,552,10
226,5216,7
2813,830,6
54713,7472,10
59741,2953,7
35962,24765,10
6969,32454,8
3426,5968,7
17980,2002,10
23579,7674,8
40996,18679,10
29885,19815,10
72954,27991,9
54713,11021,9
44116,1195,8
72088,21353,3
12226,1943,10
47609,8408,7
33214,26243,8
55595,730,7
35719,16668,9
38745,18115,9
7468,192,9
55868,199,9
7789,174,7
22288,7674,9
3109,20745,8
63323,15117,8
29092,11111,7
27129,877,9
54713,16397,8
30782,17879,10
50971,4744,9
54053,412,8
60967,4975,7
16193,11123,7
34467,1606,8
24208,4186,9
54037,4195,9
35859,2904,10
27561,63,6
56568,1575,9
44102,9981,8
9381,578,9
10194,31091,6
51562,3972,7
36310,5041,8
61299,330,9
52969,5114,8
52049,9989,7
50948,719,6
31452,11977,5
38348,32740,5
7345,248,4
50923,553,8
14312,813,10
19565,270,9
8213,1887,7
38155,5030,9
11536,14189,8
69342,28297,10
6969,32697,6
16193,4224,6
15445,9675,10
6356,3783,8
71046,22729,9
18476,26243,9
56738,16011,7
51562,22835,7
46892,21085,8
17160,3470,8
40996,6007,10
57465,513,10
4641,14513,7
42306,29785,7
22761,15335,8
60994,8769,7
56670,5525,7
22149,10067,8
65992,11757,9
70238,565,10
38348,8532,6
2012,14741,10
10211,5114,9
53079,101,9
73378,4975,8
8494,6171,9
63666,10620,8
63203,6033,8
23020,11285,6
1861,8676,8
38804,7059,6
49785,66,10
446,14829,6
30300,23325,7
13920,19647,9
48499,853,9
21360,416,6
18523,14749,9
34992,21327,9
6771,452,10
52011,6973,4
38804,68,6
22011,444,7
39480,4975,4
72762,17265,10
67101,376,5
28295,1072,5
38649,10408,10
226,22199,10
10194,6747,5
21782,11979,6
39580,24,10
39254,10087,8
7769,4752,5
45071,20853,8
65836,1501,4
49495,11615,5
7139,18119,8
55356,10033,4
38348,437,8
12930,5630,10
35635,7674,10
26629,14713,6
5709,4224,6
41311,11577,8
53653,72,8
58771,1363,10
51562,953,7
46029,11241,9
40109,13125,9
226,15315,8
65885,5060,7
37332,24705,6
7235,790,8
67269,849,9
65836,2730,6
53331,5040,10
54079,617,8
65836,10178,9
66336,4181,10
24274,9314,8
31588,14741,7
11536,834,7
48735,199,7
3521,22297,10
32315,2889,10
55852,12189,8
446,6421,6
20552,2236,10
32193,10020,10
66992,578,8
51562,2722,7
49656,168,6
26459,10379,8
18257,21339,7
19437,9330,8
30248,10681,3
27210,1000,8
14272,17265,10
24946,5300,9
15726,23987,8
7345,1254,7
69763,16498,10
46129,10361,5
57662,237,9
53331,6114,10
49786,6500,6
24182,8795,10
50569,8888,7
60364,32282,8
39137,20033,6
66641,6624,10
14389,31798,7
2933,10110,7
69623,22297,8
45294,16512,7
32567,5690,8
61732,10863,8
43640,10870,8
8362,1953,8
42835,27899,7
4194,29067,8
40273,12883,5
29275,12413,7
25583,31964,9
31941,21085,8
66348,1681,7
47372,2602,7
15318,5258,9
10211,22043,8
8030,552,10
42864,237,7
37418,47,6
28631,1510,8
59531,561,7
26843,1887,9
3500,10152,8
37243,15051,7
56108,7593,7
29885,18857,4
59531,2951,6
56670,6880,8
37253,30922,7
66652,530,6
492,24227,6
51080,10460,9
15909,32935,10
54079,16,9
46262,4725,5
67844,30544,5
39646,71,9
10552,849,9
42306,1559,10
2107,7054,9
58662,23459,7
49420,6392,5
55234,189,8
24233,1535,7
15170,7647,6
6360,4021,10
36523,934,7
2820,18139,8
56313,59,9
18768,1808,7
40273,72,7
20819,29974,6
7632,3655,8
61573,199,7
18349,19951,10
63655,20,10
8536,813,9
10496,13161,6
55769,12467,9
4720,2476,1
39808,6573,8
57451,4224,8
58673,513,7
43652,7472,7
35280,2006,8
65415,24415,10
58306,8514,8
57522,135,10
50905,572,8
40996,30384,10
54652,540,8
35719,21273,9
21856,6746,10
22288,2167,9
6969,3667,10
11536,12565,7
492,6676,4
22255,22123,10
51131,226,9
14313,31964,9
585,6392,5
24559,23289,9
14389,14921,7
49475,468,8
68245,6956,9
56887,14093,8
446,16890,2
71359,27787,7
19437,14467,7
25583,209,9
65836,3783,4
7632,256,7
47372,15535,5
12033,18139,7
6710,1723,6
63052,9062,9
58123,23755,8
22894,2215,6
68125,2993,6
58306,585,8
24983,133,8
40364,6421,7
47282,22273,6
38348,2104,8
56782,1519,8
24387,934,8
28736,430,9
7407,4224,9
40607,5204,7
5120,19117,7
22455,2026,8
38745,3455,9
9472,31859,9
52321,1195,9
24453,13851,9
40614,22,6
65868,174,7
3771,22535,9
51755,1074,6
47995,2144,7
60364,9756,9
37689,1535,8
7080,31804,6
24399,9253,9
38804,2034,6
11243,9065,10
23516,2167,7
45213,12049,6
43652,908,7
63125,6377,7
56356,31478,9
53888,4654,9
24751,2026,8
65679,19221,9
24208,30296,7
23213,7082,4
10496,27899,7
59540,4181,6
35371,30276,6
19207,2775,5
22788,3297,8
28068,10490,7
58123,249,8
63403,5114,8
41311,10620,9
1157,23289,7
45057,2001,8
22788,1085,6
60240,20767,7
28954,16239,8
51562,299,6
65836,6007,6
33032,14349,8
49775,102,10
40883,4382,8
62651,154,9
34467,442,10
45071,16648,6
57500,9617,9
58880,30240,8
24239,14527,8
44541,5177,5
62965,22663,7
38348,20543,7
38804,11771,6
5445,20057,9
49149,4744,6
47609,6127,4
5874,11843,8
37418,10928,8
58364,1686,8
17088,10076,4
38997,7088,8
31124,10080,7
11047,3342,8
52097,8934,6
17676,20847,9
54713,17855,7
38615,13659,9
25934,1575,8
3109,1575,9
57309,22199,7
35921,985,10
72115,26085,6
34962,13601,10
45071,9041,8
42197,9919,9
16426,355,8
10420,1535,10
19215,935,9
59741,6512,6
1565,6702,10
21622,28497,7
34796,9041,8
33000,25013,10
32704,11741,10
31089,9471,6
28619,856,7
58662,24765,6
41449,10793,10
24684,5356,8
37414,20973,7
17752,2246,9
4026,22319,8
47627,1004,6
30207,15809,7
3521,6702,8
30782,8888,10
50541,378,6
271,8407,10
12825,2993,6
68614,469,5
18982,564,6
67229,10197,8
41522,10075,9
35631,14467,8
70506,9656,7
17887,11113,10
36523,22097,7
34992,874,9
12709,2164,7
51025,3226,8
49785,6347,8
2894,22319,9
37243,5667,6
41311,33,10
25286,164,10
2152,4214,6
72557,656,6
52970,2251,8
22149,11757,10
1451,1604,10
47799,2475,4
55026,1840,9
10689,3012,9
12049,407,10
1959,30015,8
13427,29786,9
65836,7027,6
38668,13171,8
22788,154,7
44741,4752,9
33000,4181,10
39399,6880,5
29686,801,7
50794,477,7
60128,5681,8
65921,893,8
35635,3861,7
20819,5678,8
23690,2993,9
24946,10721,9
71854,8440,6
64636,25157,6
58364,1335,7
3981,5041,7
40257,15085,8
48961,11757,8
51572,510,10
1798,7739,7
24239,30437,8
3500,3358,8
56738,1818,7
13046,906,7
6198,9756,9
57710,16,8
22613,23755,8
27096,18857,2
35371,22835,9
7345,7427,5
73045,10793,10
36388,13161,8
64636,31914,5
43875,25157,7
18787,6682,4
5536,2313,10
